quadrat,project_year,year,month,species_code,count,notes
I2,2006,2006,10,NAHI,2,NA
I2,2006,2006,10,PEPA2,6,NA
I2,2011,2011,9,ARAD,3,NA
I2,2011,2011,9,BAMU,1,NA
I2,2011,2011,9,BOBA2,30,NA
I2,2011,2011,9,BOSP,1,NA
I2,2011,2011,9,PAHI5,1,NA
I2,2011,2011,9,PEPA2,5,NA
I2,2011,2011,9,TILA2,1,NA
I2,2016,2016,9,PECTI,1,NA
I2,2016,2016,9,UNKAF,28,NA
I3,1935,1935,10,ASNU4,3,NA
I3,1935,1935,10,PAHI5,1,NA
I3,1936,1936,10,ASNU4,1,NA
I3,1937,1937,10,ASNU4,1,NA
I3,1952,1952,9,KAHI,1,NA
I3,1962,1962,8,SATR12,1,NA
I3,2006,2006,10,ASNU4,3,NA
I3,2006,2006,10,CHGL13,2,NA
I3,2006,2006,10,LEGO,1,NA
I3,2006,2006,10,UNKAF,16,NA
I3,2011,2011,9,EUDA5,2,NA
I3,2016,2016,9,UNKAF,1,NA
I4,1915,1915,7,PORTU,14,NA
I4,1915,1915,10,PORTU,15,NA
I4,1916,1916,9,ARAD,6,NA
I4,1917,1917,6,HYFL,2,NA
I4,1918,1919,4,ASNU4,7,NA
I4,1919,1919,5,ASNU4,3,NA
I4,1919,1919,5,BAMU,3,NA
I4,1920,1920,5,BAMU,2,NA
I4,1922,1922,10,KAHI,5,NA
I4,1925,1925,10,TRTE,1,NA
I4,1926,1926,9,ARAD,3,NA
I4,1927,1927,8,BOSP,1,NA
I4,1927,1927,8,TILA2,2,NA
I4,1929,1929,9,BAMU,1,NA
I4,1929,1929,9,CHENO,1,NA
I4,1929,1929,9,GUSP,5,NA
I4,1933,1933,10,LIAU4,1,NA
I4,1934,1934,9,KAHI,1,NA
I4,1934,1934,9,PAHI5,1,NA
I4,1935,1935,5,BAMU,1,NA
I4,1935,1935,10,ASNU4,8,NA
I4,1935,1935,10,HYFL,1,NA
I4,1935,1935,10,NAHI,18,NA
I4,1935,1935,10,TRTE,1,NA
I4,1936,1936,10,ASNU4,9,NA
I4,1936,1936,10,TRTE,47,NA
I4,1937,1937,10,ASNU4,1,NA
I4,1937,1937,10,BOSP,1,NA
I4,1937,1937,10,TRTE,11,NA
I4,1938,1938,9,ARAD,1,NA
I4,1938,1938,9,KAHI,1,NA
I4,1938,1938,9,PAHI5,1,NA
I4,1938,1938,9,TILA2,5,NA
I4,1938,1938,9,TRTE,13,NA
I4,1939,1939,12,ASNU4,19,NA
I4,1939,1939,12,BAMU,1,NA
I4,1939,1939,12,CRCR3,5,NA
I4,1940,1941,2,ASNU4,11,NA
I4,1941,1942,1,APRA,2,NA
I4,1941,1942,1,ASNU4,7,NA
I4,1942,1942,10,GUSP,1,NA
I4,1947,1947,10,MEAL6,1,NA
I4,1952,1952,9,BOSP,1,NA
I4,1952,1952,9,KAHI,1,NA
I4,1958,1958,9,GUSP,1,NA
I4,1958,1958,9,SATR12,3,NA
I4,1961,1961,8,COAM8,3,NA
I4,1961,1961,8,KAHI,1,NA
I4,1961,1961,8,MEAL6,2,NA
I4,1962,1962,8,BOSP,4,NA
I4,1966,1966,9,CHIN2,1,NA
I4,1967,1967,9,PAHI5,2,NA
I4,1968,1968,8,ARAD,11,NA
I4,1968,1968,8,CHIN2,17,NA
I4,1968,1968,8,SATR12,16,NA
I4,1969,1969,9,ARAD,91,NA
I4,1969,1969,9,SATR12,6,NA
I4,1969,1969,9,TILA2,5,NA
I4,1970,1970,8,ARAD,19,NA
I4,1970,1970,8,SATR12,13,NA
I4,1972,1972,7,ARAD,7,NA
I4,1977,1977,7,CRCR3,1,NA
I4,1977,1977,7,LIAU4,1,NA
I4,1979,1979,12,GUSP,1,NA
I4,1995,1995,10,BOBA2,2,NA
I4,1995,1995,10,BOSP,1,NA
I4,1995,1995,10,EUPHO,5,NA
I4,1995,1995,10,TILA2,1,NA
I4,2001,2001,10,UNKAF,1,NA
I4,2006,2006,10,BOBA2,5,NA
I4,2006,2006,10,BOSP,3,NA
I4,2006,2006,10,CHGL13,3,NA
I4,2006,2006,10,DEPI,2,NA
I4,2006,2006,10,DIWI2,2,NA
I4,2006,2006,10,PAHI5,1,NA
I4,2006,2006,10,TILA2,2,NA
I4,2006,2006,10,UNKAF,1,NA
I4,2016,2016,9,CHSE7,1,NA
I5,1915,1915,10,PORTU,1,NA
I5,1916,1916,9,TILA2,2,NA
I5,1917,1917,6,BAMU,8,NA
I5,1917,1917,6,NAHI,1,NA
I5,1917,1917,10,APRA,1,NA
I5,1917,1917,10,BAMU,3,NA
I5,1917,1917,10,KAHI,2,NA
I5,1917,1917,10,TILA2,9,NA
I5,1917,1917,10,TRTE,1,NA
I5,1918,1918,10,ARAD,1,NA
I5,1918,1918,10,BAMU,3,NA
I5,1918,1918,10,KAHI,3,NA
I5,1918,1918,10,TILA2,5,NA
I5,1919,1919,5,ASNU4,2,NA
I5,1919,1919,5,BAMU,1,NA
I5,1920,1920,5,BAMU,5,NA
I5,1920,1920,5,NAHI,5,NA
I5,1920,1920,10,BAMU,1,NA
I5,1920,1920,10,LIAU4,1,NA
I5,1921,1921,8,ARAD,1,NA
I5,1921,1921,8,BAMU,1,NA
I5,1921,1921,8,KAHI,2,NA
I5,1921,1921,8,LIAU4,2,NA
I5,1921,1921,8,NAHI,1,NA
I5,1921,1921,8,PAHI5,1,NA
I5,1921,1921,8,TILA2,1,NA
I5,1921,1921,10,TILA2,1,NA
I5,1922,1922,10,KAHI,1,NA
I5,1923,1923,10,BAMU,1,NA
I5,1925,1925,10,BAMU,1,NA
I5,1927,1927,8,BOSP,2,NA
I5,1927,1927,8,HYFL,1,NA
I5,1927,1927,8,PORTU,2,NA
I5,1929,1929,9,BAMU,1,NA
I5,1930,1930,9,BOSP,2,NA
I5,1931,1931,9,GUSP,1,NA
I5,1932,1933,5,BAMU,2,NA
I5,1934,1934,9,PAHI5,6,NA
I5,1935,1935,5,APRA,2,NA
I5,1935,1935,5,ASNU4,1,NA
I5,1935,1935,5,BAMU,1,NA
I5,1935,1935,10,ASNU4,7,NA
I5,1935,1935,10,GUSP,1,NA
I5,1935,1935,10,NAHI,14,NA
I5,1935,1935,10,PAHI5,17,NA
I5,1936,1936,10,ASNU4,3,NA
I5,1936,1936,10,LIAU4,1,NA
I5,1936,1936,10,PAHI5,1,NA
I5,1937,1937,10,ASNU4,3,NA
I5,1937,1937,10,BOSP,1,NA
I5,1937,1937,10,PAHI5,31,NA
I5,1937,1937,10,TILA2,1,NA
I5,1937,1937,10,TRTE,2,NA
I5,1938,1938,9,KAHI,1,NA
I5,1938,1938,9,PAHI5,23,NA
I5,1938,1938,9,TILA2,3,NA
I5,1938,1938,9,TRTE,1,NA
I5,1939,1939,12,ASNU4,4,NA
I5,1939,1939,12,BAMU,1,NA
I5,1940,1941,2,ASNU4,2,NA
I5,1942,1942,10,PAHI5,6,NA
I5,1943,1943,10,KAHI,1,NA
I5,1944,1944,9,CHIN2,1,NA
I5,1947,1947,10,BOSP,1,NA
I5,1949,1949,8,BOSP,8,NA
I5,1949,1949,8,CHENO,2,NA
I5,1950,1950,8,BOSP,5,NA
I5,1952,1952,9,CHIN2,2,NA
I5,1952,1952,9,PAHI5,2,NA
I5,1962,1962,8,SATR12,6,NA
I5,1965,1965,8,SATR12,1,NA
I5,1966,1966,9,PAHI5,1,NA
I5,1966,1966,9,TILA2,2,NA
I5,1967,1967,9,AMRE,2,NA
I5,1967,1967,9,COAM8,1,NA
I5,1967,1967,9,PAHI5,1,NA
I5,1967,1967,9,SATR12,1,NA
I5,1968,1968,8,SATR12,35,NA
I5,1970,1970,8,AMRE,3,NA
I5,1970,1970,8,COAM8,72,NA
I5,1970,1970,8,SATR12,12,NA
I5,1977,1977,7,BAMU,1,NA
I5,1979,1979,12,DIWI2,3,NA
I5,1979,1979,12,MEAL6,1,NA
I5,1979,1979,12,NAHI,3,NA
I5,1995,1995,10,EUPHO,1,NA
I5,1995,1995,10,PEPA2,1,NA
I5,2006,2006,12,BOBA2,1,NA
I5,2006,2006,12,CHSE6,4,NA
I5,2006,2006,12,CRYPT,3,NA
I5,2006,2006,12,NAHI,30,NA
I5,2006,2006,12,UNKAF,2,NA
I5,2011,2011,9,BOBA2,8,NA
I5,2011,2011,9,UNKAF,1,NA
I6,1917,1917,6,APRA,1,NA
I6,1917,1917,10,ARAD,1,NA
I6,1917,1917,10,KAHI,1,NA
I6,1917,1917,10,PAHI5,2,NA
I6,1917,1917,10,TILA2,12,NA
I6,1919,1919,6,BAMU,2,NA
I6,1921,1921,8,ARAD,12,NA
I6,1921,1921,10,TILA2,1,NA
I6,1923,1923,12,APRA,3,NA
I6,1923,1923,12,CRCR3,12,NA
I6,1923,1923,12,PAHI5,2,NA
I6,1925,1925,10,ARAD,4,NA
I6,1925,1925,10,BOSP,1,NA
I6,1925,1925,10,PAHI5,1,NA
I6,1925,1925,10,TILA2,1,NA
I6,1926,1926,9,CRCR3,2,NA
I6,1935,1935,5,APRA,3,NA
I6,1935,1935,5,BAMU,2,NA
I6,1936,1936,10,ASNU4,4,NA
I6,1937,1937,10,ASNU4,6,NA
I6,1937,1937,10,TILA2,1,NA
I6,1938,1938,9,TILA2,1,NA
I6,1940,1941,2,BAMU,1,NA
I6,1941,1942,1,ASNU4,1,NA
I6,1943,1943,10,TILA2,1,NA
I6,1946,1946,11,MEAL6,1,NA
I6,1949,1949,8,COAM8,2,NA
I6,1949,1949,8,KAHI,2,NA
I6,1949,1949,8,TILA2,8,NA
I6,1950,1950,8,KAHI,2,NA
I6,1950,1950,8,TILA2,4,NA
I6,1952,1952,9,CHIN2,1,NA
I6,1952,1952,9,COAM8,1,NA
I6,1952,1952,9,TILA2,1,NA
I6,1957,1957,8,SATR12,1,NA
I6,1958,1958,9,COAM8,2,NA
I6,1960,1960,8,KAHI,1,NA
I6,1960,1960,8,PAHI5,4,NA
I6,1960,1960,8,TILA2,2,NA
I6,1961,1961,9,COAM8,3,NA
I6,1962,1962,8,DIWI2,1,NA
I6,1962,1962,8,SATR12,2,NA
I6,1967,1967,9,PAHI5,1,NA
I6,1967,1967,9,TILA2,2,NA
I6,1968,1968,8,COAM8,2,NA
I6,1969,1969,8,SATR12,6,NA
I6,1969,1969,8,TILA2,2,NA
I6,1970,1970,8,SATR12,5,NA
I6,1979,1979,12,DIWI2,6,NA
I6,1995,1995,10,BOBA2,8,NA
I6,1995,1995,10,DIWI2,1,NA
I6,1995,1995,10,EUPHO,3,NA
I6,1995,1995,10,LIAU4,2,NA
I6,1995,1995,10,PEPA2,1,NA
I6,1995,1995,10,POPI3,1,NA
I6,1995,1995,10,TILA2,1,NA
I6,2001,2001,11,SATR12,1,NA
I6,2001,2001,11,TILA2,1,NA
I6,2006,2006,12,CRYPT,15,NA
I6,2006,2006,12,DEPI,3,NA
I6,2006,2006,12,NAHI,14,NA
I6,2006,2006,12,TILA2,8,NA
I6,2011,2011,10,BOUTE,1,NA
I6,2011,2011,10,CHAMA15,1,NA
I6,2011,2011,10,PEPA2,1,NA
I6,2011,2011,10,TILA2,22,NA
I6,2016,2016,9,BOSP,6,NA
I6,2016,2016,9,CHSE7,1,NA
I6,2016,2016,9,TILA2,14,NA
I7,1916,1916,5,ASNU4,3,NA
I7,1916,1916,9,ARAD,1,NA
I7,1916,1916,9,TRTE,1,NA
I7,1917,1917,6,APRA,3,NA
I7,1917,1917,6,NAHI,3,NA
I7,1917,1917,10,ASNU4,1,NA
I7,1917,1917,10,KAHI,8,NA
I7,1917,1917,10,NAHI,3,NA
I7,1917,1917,10,PAHI5,4,NA
I7,1917,1917,10,TILA2,3,NA
I7,1918,1919,4,ASNU4,1,NA
I7,1919,1919,6,ASNU4,1,NA
I7,1920,1920,12,TILA2,1,NA
I7,1923,1924,1,APRA,1,NA
I7,1923,1924,1,TRTE,1,NA
I7,1925,1925,10,ARAD,9,NA
I7,1925,1925,10,PAHI5,2,NA
I7,1925,1925,10,TILA2,1,NA
I7,1925,1925,10,TRTE,2,NA
I7,1927,1927,8,CHENO,2,NA
I7,1931,1931,9,LIAU4,1,NA
I7,1932,1932,10,LIAU4,1,NA
I7,1935,1935,5,LIAU4,1,NA
I7,1935,1935,10,ASNU4,8,NA
I7,1935,1935,10,LIAU4,1,NA
I7,1935,1935,10,PAHI5,1,NA
I7,1936,1936,10,ASNU4,8,NA
I7,1937,1937,10,ASNU4,12,NA
I7,1937,1937,10,PAHI5,1,NA
I7,1939,1939,12,ASNU4,2,NA
I7,1940,1941,2,ASNU4,2,NA
I7,1941,1942,1,APRA,1,NA
I7,1941,1942,1,ASNU4,1,NA
I7,1943,1943,10,TILA2,4,NA
I7,1944,1944,9,KAHI,1,NA
I7,1944,1944,9,TILA2,1,NA
I7,1949,1949,8,KAHI,6,NA
I7,1949,1949,8,PAHI5,1,NA
I7,1950,1950,8,KAHI,1,NA
I7,1952,1952,9,KAHI,1,NA
I7,1956,1956,8,SATR12,1,NA
I7,1958,1958,9,SATR12,2,NA
I7,1958,1958,9,TILA2,6,NA
I7,1959,1959,8,DIWI2,1,NA
I7,1959,1959,8,PAHI5,2,NA
I7,1960,1960,8,TILA2,1,NA
I7,1961,1961,9,KAHI,1,NA
I7,1961,1961,9,PAHI5,1,NA
I7,1962,1962,8,SATR12,1,NA
I7,1967,1967,9,BOSP,1,NA
I7,1968,1968,8,COAM8,4,NA
I7,1969,1969,8,ARAD,19,NA
I7,1969,1969,8,BOSP,8,NA
I7,1969,1969,8,KAHI,2,NA
I7,1969,1969,8,SATR12,7,NA
I7,1970,1970,8,ARAD,16,NA
I7,1970,1970,8,COAM8,4,NA
I7,1970,1970,8,KAHI,1,NA
I7,1970,1970,8,SATR12,7,NA
I7,1979,1979,12,DEPI,3,NA
I7,1995,1995,10,ARAD,2,NA
I7,1995,1995,10,BOBA2,21,NA
I7,1995,1995,10,EUPHO,4,NA
I7,1995,1995,10,SATR12,1,NA
I7,2001,2001,11,ERAB2,3,NA
I7,2006,2006,12,ASNU4,1,NA
I7,2006,2006,12,BOBA2,1,NA
I7,2006,2006,12,CRYPT,30,NA
I7,2006,2006,12,DEPI,7,NA
I7,2006,2006,12,NAHI,2,NA
I7,2006,2006,12,TILA2,1,NA
I7,2006,2006,12,UNKAF,6,NA
I7,2011,2011,10,BOAR,1,NA
I7,2011,2011,10,CHSE7,1,NA
I7,2011,2011,10,PEPA2,1,NA
I7,2011,2011,10,TILA2,3,NA
I7,2016,2016,9,BOBA2,2,NA
I7,2016,2016,9,BOSP,1,NA
I7,2016,2016,9,PEPA2,1,NA
I7,2016,2016,9,TILA2,2,NA
J1,1915,1915,7,PORTU,47,NA
J1,1915,1915,10,PORTU,39,NA
J1,1916,1916,9,ARAD,9,NA
J1,1917,1917,6,APRA,1,NA
J1,1917,1917,6,BAMU,3,NA
J1,1917,1917,6,DIWI2,12,NA
J1,1917,1917,6,LIAU4,1,NA
J1,1917,1917,6,NAHI,17,NA
J1,1917,1917,10,APRA,2,NA
J1,1917,1917,10,ARAD,3,NA
J1,1919,1919,6,BAMU,1,NA
J1,1920,1920,6,BAMU,1,NA
J1,1920,1920,10,DIWI2,1,NA
J1,1922,1922,10,KAHI,2,NA
J1,1923,1923,10,DIWI2,1,NA
J1,1924,1924,11,LIAU4,1,NA
J1,1925,1925,10,ARAD,3,NA
J1,1925,1925,10,TRTE,1,NA
J1,1927,1927,8,PORTU,2,NA
J1,1927,1927,8,TILA2,3,NA
J1,1929,1929,10,DIWI2,2,NA
J1,1929,1929,10,LIAU4,1,NA
J1,1929,1929,10,TILA2,1,NA
J1,1931,1931,9,TILA2,1,NA
J1,1933,1933,10,ARAD,5,NA
J1,1934,1934,10,ARAD,1,NA
J1,1935,1935,10,ARAD,3,NA
J1,1935,1935,10,MOCE,3,NA
J1,1935,1935,10,PAHI5,1,NA
J1,1936,1936,10,ARAD,8,NA
J1,1936,1936,10,CRCR3,1,NA
J1,1936,1936,10,TILA2,1,NA
J1,1937,1937,10,ARAD,1,NA
J1,1937,1937,10,ASNU4,17,NA
J1,1937,1937,10,DIWI2,3,NA
J1,1938,1938,9,TILA2,1,NA
J1,1944,1944,9,CHIN2,6,NA
J1,1950,1950,8,TILA2,1,NA
J1,1952,1952,9,CHIN2,6,NA
J1,1958,1958,9,BAMU,1,NA
J1,1958,1958,9,COAM8,3,NA
J1,1959,1959,8,CHIN2,1,NA
J1,1959,1959,8,LIAU4,1,NA
J1,1967,1967,10,SATR12,1,NA
J1,1968,1968,8,SATR12,39,NA
J1,1969,1969,9,BOSP,1,NA
J1,1969,1969,9,SATR12,2,NA
J1,1979,1980,1,NAHI,10,NA
J1,1995,1995,10,BOAR,4,NA
J1,1995,1995,10,DIWI2,2,NA
J1,1995,1995,10,EUPHO,2,NA
J1,1995,1995,10,MOCE,1,NA
J1,1995,1995,10,PEPA2,13,NA
J1,2006,2006,11,BOBA2,1,NA
J1,2006,2006,11,CRYPT,13,NA
J1,2006,2006,11,DEPI,14,NA
J1,2006,2006,11,DIWI2,2,NA
J1,2006,2006,11,NAHI,9,NA
J1,2006,2006,11,SATR12,1,NA
J1,2011,2012,2,CRYPT,3,NA
J1,2011,2012,2,DEPI,7,NA
J1,2011,2012,2,POPI3,4,NA
J12,1919,1919,9,HECO5,3,NA
J12,1919,1919,9,HYFL,1,NA
J12,1920,1920,6,HYFL,1,NA
J12,1921,1921,10,LIAU4,1,NA
J12,1922,1922,10,BAMU,1,NA
J12,1922,1922,10,DIWI2,6,NA
J12,1923,1923,10,DIWI2,37,NA
J12,1925,1925,10,ARAD,1,NA
J12,1926,1926,10,CHENO,1,NA
J12,1927,1927,8,TILA2,1,NA
J12,1929,1929,10,TILA2,1,NA
J12,1931,1931,9,CHIN2,4,NA
J12,1931,1931,9,TILA2,2,NA
J12,1932,1932,11,BAMU,1,NA
J12,1933,1933,10,ARAD,2,NA
J12,1933,1933,10,BAMU,1,NA
J12,1935,1935,10,DIWI2,2,NA
J12,1935,1935,10,LIAU4,1,NA
J12,1935,1935,10,MOCE,4,NA
J12,1935,1935,10,PORTU,1,NA
J12,1936,1936,10,DIWI2,1,NA
J12,1937,1937,10,ASNU4,31,NA
J12,1937,1937,10,DIWI2,5,NA
J12,1937,1937,10,LIAU4,1,NA
J12,1938,1938,9,TILA2,1,NA
J12,1939,1939,10,TILA2,1,NA
J12,1944,1944,9,CHIN2,1,NA
J12,1946,1947,1,DIWI2,1,NA
J12,1950,1950,8,TILA2,1,NA
J12,1952,1952,9,CHIN2,2,NA
J12,1958,1958,9,COAM8,15,NA
J12,1960,1960,8,GUSP,1,NA
J12,1968,1968,8,SATR12,38,NA
J12,1969,1969,9,BOSP,2,NA
J12,1969,1969,9,SATR12,2,NA
J12,1979,1980,1,BAMU,5,NA
J12,1979,1980,1,NAHI,6,NA
J12,1995,1995,10,ARAD,12,NA
J12,1995,1995,10,BOBA2,23,NA
J12,1995,1995,10,EUPHO,8,NA
J12,1995,1995,10,MUSQ3,1,NA
J12,1995,1995,10,PEPA2,16,NA
J12,2001,2001,11,PEPA2,1,NA
J12,2006,2006,11,BOSP,1,NA
J12,2006,2006,11,NAHI,16,NA
J12,2006,2006,11,PEPA2,3,NA
J12,2006,2006,11,TILA2,3,NA
J22,1922,1922,10,ASNU4,9,NA
J22,1927,1927,6,AMAC2,6,NA
J22,1927,1927,6,HYOD,1,NA
J22,1927,1927,8,HYFL,1,NA
J22,1929,1929,10,GUSP,3,NA
J22,1929,1929,10,HOHU,2,NA
J22,1930,1930,9,IPCO2,1,NA
J22,1932,1932,11,ASNU4,2,NA
J22,1935,1935,10,ASNU4,2,NA
J22,1935,1935,10,IPCO2,4,NA
J22,1936,1936,10,ASNU4,6,NA
J22,1936,1936,10,GUSP,2,NA
J22,1936,1936,10,IPCO2,4,NA
J22,1937,1937,10,ASNU4,3,NA
J22,1937,1937,10,IPCO2,3,NA
J22,1938,1938,9,IPCO2,1,NA
J22,1938,1938,9,KAHI,1,NA
J22,1938,1938,9,TILA2,1,NA
J22,1939,1939,10,KAHI,1,NA
J22,1939,1939,10,PORTU,3,NA
J22,1940,1941,3,ASNU4,1,NA
J22,1940,1941,3,BAMU,8,NA
J22,1941,1942,1,ASNU4,1,NA
J22,1943,1943,10,TILA2,3,NA
J22,1944,1944,9,BOSP,3,NA
J22,1944,1944,9,KAHI,3,NA
J22,1944,1944,9,TILA2,4,NA
J22,1946,1947,1,CHIN2,3,NA
J22,1949,1949,8,PORTU,2,NA
J22,1949,1949,8,TILA2,1,NA
J22,1950,1950,8,KAHI,1,NA
J22,1950,1950,8,TILA2,4,NA
J22,1952,1952,9,GUSP,2,NA
J22,1952,1952,9,KAHI,6,NA
J22,1955,1955,9,TILA2,1,NA
J22,1961,1961,9,APRA,4,NA
J22,1961,1961,9,TILA2,2,NA
J22,1968,1968,8,SATR12,40,NA
J22,1969,1969,9,ARAD,8,NA
J22,1969,1969,9,BOSP,9,NA
J22,1969,1969,9,SATR12,8,NA
J22,1969,1969,9,TILA2,191,NA
J22,1969,1969,9,TRTE,1,NA
J22,1970,1970,8,SATR12,18,NA
J22,1975,1975,8,APRA,1,NA
J22,1975,1975,8,GUSP,2,NA
J22,1977,1977,7,BAMU,4,NA
J22,1977,1977,7,DIWI2,1,NA
J22,1978,1978,8,BAMU,3,NA
J22,1978,1978,8,DIWI2,1,NA
J22,1995,1995,10,BOBA2,7,NA
J22,1995,1995,10,EUPHO,34,NA
J22,1995,1995,10,GUSP,1,NA
J22,1995,1995,10,IPCO2,5,NA
J22,1995,1995,10,POPI3,1,NA
J22,1995,1995,10,SATR12,1,NA
J22,1995,1995,10,TILA2,3,NA
J22,2001,2001,11,ERAB2,3,NA
J22,2006,2006,11,BAMU,2,NA
J22,2006,2006,11,BOBA2,1,NA
J22,2006,2006,11,CRYPT,5,NA
J22,2006,2006,11,DEPI,7,NA
J22,2006,2006,11,DIWI2,1,NA
J22,2006,2006,11,NAHI,23,NA
J22,2006,2006,11,OEPR,6,NA
J22,2006,2006,11,POPI3,27,NA
J22,2006,2006,11,SATR12,5,NA
J22,2006,2006,11,TILA2,1,NA
J22,2006,2006,11,UNKAF1,6,NA
J22,2006,2006,11,UNKAF2,4,NA
J22,2011,2011,10,CHSE7,1,NA
J22,2011,2011,10,IPCO2,1,NA
J22,2011,2011,10,TILA2,1,NA
J8,1917,1917,6,DIWI2,3,NA
J8,1917,1917,6,HYFL,8,NA
J8,1917,1917,6,NAHI,13,NA
J8,1917,1917,10,ASNU4,1,NA
J8,1917,1917,10,BAMU,2,NA
J8,1917,1917,10,HYFL,1,NA
J8,1917,1917,10,PORTU,1,NA
J8,1919,1919,6,ASNU4,5,NA
J8,1919,1919,6,BAMU,11,NA
J8,1919,1919,6,DIWI2,11,NA
J8,1919,1919,6,HYFL,5,NA
J8,1919,1919,6,NAHI,1,NA
J8,1922,1922,10,BAMU,1,NA
J8,1922,1922,10,DIWI2,5,NA
J8,1925,1925,10,ARAD,1,NA
J8,1926,1926,10,DIWI2,1,NA
J8,1929,1929,10,BAMU,4,NA
J8,1929,1929,10,MEAL6,1,NA
J8,1930,1930,9,BOSP,1,NA
J8,1933,1933,10,BAMU,3,NA
J8,1935,1935,10,ASNU4,3,NA
J8,1935,1935,10,MOCE,6,NA
J8,1936,1936,10,ASNU4,2,NA
J8,1936,1936,10,CRCR3,4,NA
J8,1936,1936,10,MOCE,1,NA
J8,1936,1936,10,TRTE,1,NA
J8,1937,1937,10,ASNU4,10,NA
J8,1937,1937,10,DIWI2,9,NA
J8,1939,1939,10,TRTE,2,NA
J8,1940,1941,2,ASNU4,1,NA
J8,1940,1941,2,CRCR3,33,NA
J8,1941,1942,1,ASNU4,2,NA
J8,1941,1942,1,DIWI2,2,NA
J8,1942,1942,10,APRA,2,NA
J8,1946,1947,1,DIWI2,1,NA
J8,1949,1949,8,BAMU,8,NA
J8,1949,1949,8,BOSP,4,NA
J8,1949,1949,8,DIWI2,1,NA
J8,1949,1949,8,GUSP,1,NA
J8,1949,1949,8,MEAL6,2,NA
J8,1950,1950,8,BOSP,3,NA
J8,1950,1950,8,TILA2,1,NA
J8,1956,1956,8,SATR12,3,NA
J8,1958,1958,9,APRA,5,NA
J8,1959,1959,8,TILA2,2,NA
J8,1960,1960,8,ARAD,6,NA
J8,1965,1965,9,SATR12,2,NA
J8,1966,1966,10,CHIN2,4,NA
J8,1968,1968,8,COAM8,1,NA
J8,1968,1968,8,SATR12,22,NA
J8,1969,1969,9,BOSP,1,NA
J8,1969,1969,9,PAHI5,1,NA
J8,1969,1969,9,PORTU,15,NA
J8,1969,1969,9,SATR12,1,NA
J8,1970,1970,8,COAM8,2,NA
J8,1970,1970,8,SATR12,3,NA
J8,1974,1974,6,DIWI2,1,NA
J8,1976,1976,8,BAMU,1,NA
J8,1977,1977,7,BAMU,7,NA
J8,1977,1977,7,NAHI,6,NA
J8,1979,1980,1,BAMU,2,NA
J8,1979,1980,1,NAHI,10,NA
J8,1995,1995,10,BOAR,11,NA
J8,1995,1995,10,BOBA2,9,NA
J8,1995,1995,10,MOCE,20,NA
J8,1995,1995,10,PEAN,34,NA
J8,1995,1995,10,POOL,2,NA
J8,1995,1995,10,POPI3,8,NA
J8,2001,2001,11,BOBA2,15,1
J8,2001,2001,11,ERRO2,7,NA
J8,2001,2001,11,PEPA2,5,1
J8,2001,2001,11,TILA2,2,NA
J8,2001,2001,11,UNKAF1,25,1
J8,2001,2001,11,UNKAF2,6,NA
J8,2006,2006,12,ASNU4,1,NA
J8,2006,2006,12,BOBA2,6,NA
J8,2006,2006,12,CRYPT,50,1
J8,2006,2006,12,KAPA,1,NA
J8,2006,2006,12,LIAU4,3,NA
J8,2006,2006,12,NAHI,50,1
J8,2006,2006,12,POPI3,1,NA
J8,2006,2006,12,TILA2,50,1
J8,2011,2012,2,BOBA2,16,NA
J8,2011,2012,2,CRYPT,4,NA
J8,2011,2012,2,PAHI5,9,NA
J8,2011,2012,2,TILA2,4,NA
J8,2016,2016,12,BOSP,1,NA
J8,2016,2016,12,PACA6,11,NA
J8,2016,2016,12,TILA2,1,NA
J9,1922,1922,10,ASNU4,17,NA
J9,1927,1927,6,ASNU4,17,NA
J9,1927,1927,6,BAMU,1,NA
J9,1927,1927,6,HYOD,10,NA
J9,1927,1927,8,HYOD,5,NA
J9,1927,1927,8,KAHI,2,NA
J9,1927,1927,8,TILA2,2,NA
J9,1929,1929,10,GUSP,22,NA
J9,1930,1930,9,IPCO2,1,NA
J9,1932,1932,11,ASNU4,2,NA
J9,1932,1932,11,BAMU,2,NA
J9,1935,1935,10,ASNU4,14,NA
J9,1936,1936,10,ASNU4,14,NA
J9,1936,1936,10,GUSP,7,NA
J9,1936,1936,10,IPCO2,2,NA
J9,1936,1936,10,TRTE,5,NA
J9,1937,1937,10,ASNU4,18,NA
J9,1938,1938,9,ASNU4,1,NA
J9,1938,1938,9,IPCO2,1,NA
J9,1938,1938,9,TILA2,3,NA
J9,1939,1939,10,TILA2,1,NA
J9,1940,1941,3,ASNU4,10,NA
J9,1940,1941,3,BAMU,2,NA
J9,1943,1943,10,TILA2,3,NA
J9,1946,1947,1,ASNU4,1,NA
J9,1949,1949,8,TILA2,3,NA
J9,1950,1950,8,TILA2,4,NA
J9,1957,1957,8,TILA2,2,NA
J9,1961,1961,9,SATR12,1,NA
J9,1962,1962,8,SATR12,4,NA
J9,1965,1965,8,SATR12,1,NA
J9,1968,1968,8,SATR12,54,NA
J9,1969,1969,9,ARAD,1,NA
J9,1969,1969,9,SATR12,4,NA
J9,1970,1970,8,SATR12,1,NA
J9,1995,1995,10,BOBA2,1,NA
J9,1995,1995,10,ERAB2,1,NA
J9,1995,1995,10,EUPHO,2,NA
J9,2006,2006,11,ASNU4,1,NA
